start the A market get data program at 21:24:49
http://quotes.money.163.com/hs/service/diyrank.php?host=http%3A%2F%2Fquotes.money.163.com%2Fhs%2Fservice%2Fdiyrank.php&page=0&query=STYPE%3AEQA&fields=NO%2CNAME%2CSYMBOL%2CVOLUME&sort=SYMBOL&order=asc&count=5000&type=query      SYMBOL    NAME  DATE     VOLUME
002234民和股份 get http://quotes.money.163.com/service/chddata.html?code=1002234&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3015	80.63%	370.2sfinish 002236大华股份 done at 21:30:59 use 370.2s 2019-11-27
002233塔牌集团 get http://quotes.money.163.com/service/chddata.html?code=1002233&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3016	80.66%	370.4sfinish 002235安妮股份 done at 21:30:59 use 370.4s 2019-11-27
002232启明信息 get http://quotes.money.163.com/service/chddata.html?code=1002232&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3017	80.69%	370.6sfinish 002234民和股份 done at 21:31:00 use 370.6s 2019-11-27
002231奥维通信 get http://quotes.money.163.com/service/chddata.html?code=1002231&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3018	80.71%	370.9sfinish 002233塔牌集团 done at 21:31:00 use 370.9s 2019-11-27
002230科大讯飞 get http://quotes.money.163.com/service/chddata.html?code=1002230&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3019	80.74%	371.1sfinish 002232启明信息 done at 21:31:00 use 371.1s 2019-11-27
002229鸿博股份 get http://quotes.money.163.com/service/chddata.html?code=1002229&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3020	80.77%	371.2sfinish 002231奥维通信 done at 21:31:00 use 371.2s 2019-11-27
002228合兴包装 get http://quotes.money.163.com/service/chddata.html?code=1002228&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3021	80.79%	371.5sfinish 002230科大讯飞 done at 21:31:00 use 371.5s 2019-11-27
002227奥 特 迅 get http://quotes.money.163.com/service/chddata.html?code=1002227&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3022	80.82%	371.9sfinish 002229鸿博股份 done at 21:31:01 use 371.9s 2019-11-27
002226江南化工 get http://quotes.money.163.com/service/chddata.html?code=1002226&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002225濮耐股份 get http://quotes.money.163.com/service/chddata.html?code=1002225&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3023	80.85%	372.1sfinish 002228合兴包装 done at 21:31:01 use 372.1s 2019-11-27
3739	3024	80.87%	372.2sfinish 002227奥 特 迅 done at 21:31:01 use 372.2s 2019-11-27
002224三 力 士 get http://quotes.money.163.com/service/chddata.html?code=1002224&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3025	80.90%	373.0sfinish 002226江南化工 done at 21:31:02 use 373.0s 2019-11-27
002222福晶科技 get http://quotes.money.163.com/service/chddata.html?code=1002222&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002223鱼跃医疗 get http://quotes.money.163.com/service/chddata.html?code=1002223&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3026	80.93%	373.0sfinish 002225濮耐股份 done at 21:31:02 use 373.0s 2019-11-27
3739	3027	80.95%	373.1sfinish 002224三 力 士 done at 21:31:02 use 373.1s 2019-11-27
002221东华能源 get http://quotes.money.163.com/service/chddata.html?code=1002221&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3028	80.98%	373.1sfinish 002589瑞康医药 done at 21:31:02 use 373.1s 2019-11-27
002220st天宝 get http://quotes.money.163.com/service/chddata.html?code=1002220&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3029	81.01%	373.2sfinish 002590万安科技 done at 21:31:02 use 373.2s 2019-11-27
002219恒康医疗 get http://quotes.money.163.com/service/chddata.html?code=1002219&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3030	81.03%	373.9sfinish 002222福晶科技 done at 21:31:03 use 373.9s 2019-11-27
002218拓日新能 get http://quotes.money.163.com/service/chddata.html?code=1002218&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3031	81.06%	374.2sfinish 002221东华能源 done at 21:31:03 use 374.2s 2019-11-27
002217合力泰 get http://quotes.money.163.com/service/chddata.html?code=1002217&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3032	81.09%	374.3sfinish 002223鱼跃医疗 done at 21:31:03 use 374.4s 2019-11-27
002216三全食品 get http://quotes.money.163.com/service/chddata.html?code=1002216&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002215诺 普 信 get http://quotes.money.163.com/service/chddata.html?code=1002215&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3033	81.11%	374.4sfinish 002219恒康医疗 done at 21:31:03 use 374.4s 2019-11-27
3739	3034	81.14%	374.4sfinish 002220st天宝 done at 21:31:03 use 374.4s 2019-11-27
002214大立科技 get http://quotes.money.163.com/service/chddata.html?code=1002214&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3035	81.17%	374.8sfinish 002218拓日新能 done at 21:31:04 use 374.8s 2019-11-27
002213特 尔 佳 get http://quotes.money.163.com/service/chddata.html?code=1002213&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3036	81.19%	374.9sfinish 002217合力泰 done at 21:31:04 use 374.9s 2019-11-27
002212南洋股份 get http://quotes.money.163.com/service/chddata.html?code=1002212&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3037	81.22%	375.3sfinish 002216三全食品 done at 21:31:04 use 375.3s 2019-11-27
002211宏达新材 get http://quotes.money.163.com/service/chddata.html?code=1002211&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3038	81.25%	375.4sfinish 002215诺 普 信 done at 21:31:04 use 375.4s 2019-11-27
002210_st飞马 get http://quotes.money.163.com/service/chddata.html?code=1002210&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002209达 意 隆 get http://quotes.money.163.com/service/chddata.html?code=1002209&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3039	81.27%	375.4sfinish 002214大立科技 done at 21:31:04 use 375.4s 2019-11-27
3739	3040	81.30%	375.8sfinish 002212南洋股份 done at 21:31:05 use 375.8s 2019-11-27
002208合肥城建 get http://quotes.money.163.com/service/chddata.html?code=1002208&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3041	81.33%	377.7sfinish 002572索菲亚 done at 21:31:07 use 377.7s 2019-11-27
002207st准油 get http://quotes.money.163.com/service/chddata.html?code=1002207&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3042	81.35%	378.1sfinish 002208合肥城建 done at 21:31:07 use 378.1s 2019-11-27
002206海 利 得 get http://quotes.money.163.com/service/chddata.html?code=1002206&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3043	81.38%	379.8sfinish 002206海 利 得 done at 21:31:09 use 379.8s 2019-11-27
002205国统股份 get http://quotes.money.163.com/service/chddata.html?code=1002205&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3044	81.41%	380.5sfinish 002207st准油 done at 21:31:09 use 380.5s 2019-11-27
002204大连重工 get http://quotes.money.163.com/service/chddata.html?code=1002204&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3045	81.43%	382.5sfinish 002204大连重工 done at 21:31:11 use 382.5s 2019-11-27
002203海亮股份 get http://quotes.money.163.com/service/chddata.html?code=1002203&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3046	81.46%	384.1sfinish 002203海亮股份 done at 21:31:13 use 384.1s 2019-11-27
002202金风科技 get http://quotes.money.163.com/service/chddata.html?code=1002202&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3047	81.49%	384.5sfinish 002509天广中茂 done at 21:31:13 use 384.5s 2019-11-27
002201九鼎新材 get http://quotes.money.163.com/service/chddata.html?code=1002201&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3048	81.51%	389.0sfinish 002485希努尔 done at 21:31:18 use 389.0s 2019-11-27
002200_st云投 get http://quotes.money.163.com/service/chddata.html?code=1002200&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3049	81.54%	389.2sfinish 002479富春环保 done at 21:31:18 use 389.2s 2019-11-27
002199东晶电子 get http://quotes.money.163.com/service/chddata.html?code=1002199&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002198嘉应制药 get http://quotes.money.163.com/service/chddata.html?code=1002198&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3050	81.57%	389.2sfinish 002482广田集团 done at 21:31:18 use 389.2s 2019-11-27
3739	3051	81.59%	389.6sfinish 002200_st云投 done at 21:31:19 use 389.6s 2019-11-27
002197证通电子 get http://quotes.money.163.com/service/chddata.html?code=1002197&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3052	81.62%	389.8sfinish 002199东晶电子 done at 21:31:19 use 389.8s 2019-11-27
002196方正电机 get http://quotes.money.163.com/service/chddata.html?code=1002196&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002195二三四五 get http://quotes.money.163.com/service/chddata.html?code=1002195&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3053	81.65%	389.8sfinish 002198嘉应制药 done at 21:31:19 use 389.8s 2019-11-27
3739	3054	81.67%	390.2sfinish 002197证通电子 done at 21:31:19 use 390.2s 2019-11-27
002194武汉凡谷 get http://quotes.money.163.com/service/chddata.html?code=1002194&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3055	81.70%	390.5sfinish 002196方正电机 done at 21:31:19 use 390.5s 2019-11-27
002193如意集团 get http://quotes.money.163.com/service/chddata.html?code=1002193&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002192融捷股份 get http://quotes.money.163.com/service/chddata.html?code=1002192&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3056	81.73%	390.5sfinish 002195二三四五 done at 21:31:19 use 390.5s 2019-11-27
3739	3057	81.75%	390.6sfinish 002466天齐锂业 done at 21:31:19 use 390.6s 2019-11-27
002191劲嘉股份 get http://quotes.money.163.com/service/chddata.html?code=1002191&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3058	81.78%	390.8sfinish 002194武汉凡谷 done at 21:31:20 use 390.8s 2019-11-27
002190_st集成 get http://quotes.money.163.com/service/chddata.html?code=1002190&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3059	81.81%	391.1sfinish 002462嘉事堂 done at 21:31:20 use 391.1s 2019-11-27
002189中光学 get http://quotes.money.163.com/service/chddata.html?code=1002189&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3060	81.84%	391.2sfinish 002461珠江啤酒 done at 21:31:20 use 391.2s 2019-11-27
002188_st巴士 get http://quotes.money.163.com/service/chddata.html?code=1002188&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3061	81.86%	391.5sfinish 002193如意集团 done at 21:31:20 use 391.5s 2019-11-27
002187广百股份 get http://quotes.money.163.com/service/chddata.html?code=1002187&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3062	81.89%	391.6sfinish 002190_st集成 done at 21:31:20 use 391.6s 2019-11-27
002186全 聚 德 get http://quotes.money.163.com/service/chddata.html?code=1002186&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3063	81.92%	391.8sfinish 002189中光学 done at 21:31:21 use 391.8s 2019-11-27
002185华天科技 get http://quotes.money.163.com/service/chddata.html?code=1002185&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3064	81.94%	391.9s002184海得控制 get http://quotes.money.163.com/service/chddata.html?code=1002184&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 002192融捷股份 done at 21:31:21 use 391.9s 2019-11-27
002183怡 亚 通 get http://quotes.money.163.com/service/chddata.html?code=1002183&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3065	81.97%	391.9sfinish 002188_st巴士 done at 21:31:21 use 391.9s 2019-11-27
3739	3066	82.00%	392.1sfinish 002187广百股份 done at 21:31:21 use 392.1s 2019-11-27
002182云海金属 get http://quotes.money.163.com/service/chddata.html?code=1002182&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3067	82.02%	392.2sfinish 002186全 聚 德 done at 21:31:21 use 392.2s 2019-11-27
002181粤 传 媒 get http://quotes.money.163.com/service/chddata.html?code=1002181&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3068	82.05%	392.6s002180纳思达 get http://quotes.money.163.com/service/chddata.html?code=1002180&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 002184海得控制 done at 21:31:21 use 392.6s 2019-11-27
002179中航光电 get http://quotes.money.163.com/service/chddata.html?code=1002179&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3069	82.08%	392.6sfinish 002185华天科技 done at 21:31:22 use 392.6s 2019-11-27
3739	3070	82.10%	392.6sfinish 002183怡 亚 通 done at 21:31:22 use 392.6s 2019-11-27
002178延华智能 get http://quotes.money.163.com/service/chddata.html?code=1002178&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3071	82.13%	392.8sfinish 002182云海金属 done at 21:31:22 use 392.8s 2019-11-27
002177御银股份 get http://quotes.money.163.com/service/chddata.html?code=1002177&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002176江特电机 get http://quotes.money.163.com/service/chddata.html?code=1002176&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3072	82.16%	392.9sfinish 002181粤 传 媒 done at 21:31:22 use 392.9s 2019-11-27
3739	3073	82.18%	393.2sfinish 002180纳思达 done at 21:31:22 use 393.2s 2019-11-27
002175_st东网 get http://quotes.money.163.com/service/chddata.html?code=1002175&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3074	82.21%	393.3sfinish 002179中航光电 done at 21:31:22 use 393.3s 2019-11-27
002174游族网络 get http://quotes.money.163.com/service/chddata.html?code=1002174&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3075	82.24%	393.5sfinish 002178延华智能 done at 21:31:22 use 393.5s 2019-11-27
002173创新医疗 get http://quotes.money.163.com/service/chddata.html?code=1002173&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3076	82.26%	394.5sfinish 002177御银股份 done at 21:31:23 use 394.5s 2019-11-27
002172澳洋健康 get http://quotes.money.163.com/service/chddata.html?code=1002172&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002171楚江新材 get http://quotes.money.163.com/service/chddata.html?code=1002171&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3077	82.29%	394.6sfinish 002175_st东网 done at 21:31:24 use 394.6s 2019-11-27
002170芭田股份 get http://quotes.money.163.com/service/chddata.html?code=1002170&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3078	82.32%	394.7sfinish 002176江特电机 done at 21:31:24 use 394.7s 2019-11-27
3739	3079	82.34%	394.9sfinish 002174游族网络 done at 21:31:24 use 394.9s 2019-11-27
002169智光电气 get http://quotes.money.163.com/service/chddata.html?code=1002169&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3080	82.37%	395.0sfinish 002173创新医疗 done at 21:31:24 use 395.0s 2019-11-27
002168惠程科技 get http://quotes.money.163.com/service/chddata.html?code=1002168&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3081	82.40%	395.1sfinish 002443金洲管道 done at 21:31:24 use 395.1s 2019-11-27
002167东方锆业 get http://quotes.money.163.com/service/chddata.html?code=1002167&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3082	82.42%	395.3sfinish 002439启明星辰 done at 21:31:24 use 395.3s 2019-11-27
002166莱茵生物 get http://quotes.money.163.com/service/chddata.html?code=1002166&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3083	82.45%	395.6sfinish 002172澳洋健康 done at 21:31:25 use 395.6s 2019-11-27
002165红 宝 丽 get http://quotes.money.163.com/service/chddata.html?code=1002165&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002163中航三鑫 get http://quotes.money.163.com/service/chddata.html?code=1002163&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002164宁波东力 get http://quotes.money.163.com/service/chddata.html?code=1002164&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3084	82.48%	395.7sfinish 002171楚江新材 done at 21:31:25 use 395.7s 2019-11-27
002162悦心健康 get http://quotes.money.163.com/service/chddata.html?code=1002162&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002161远 望 谷 get http://quotes.money.163.com/service/chddata.html?code=1002161&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3085	82.50%	395.8sfinish 002170芭田股份 done at 21:31:25 use 395.8s 2019-11-27
3739	3086	82.53%	395.8sfinish 002169智光电气 done at 21:31:25 use 395.8s 2019-11-27
3739	3087	82.56%	395.8sfinish 002438江苏神通 done at 21:31:25 use 395.8s 2019-11-27
3739	3088	82.58%	396.1sfinish 002168惠程科技 done at 21:31:25 use 396.1s 2019-11-27
002160常铝股份 get http://quotes.money.163.com/service/chddata.html?code=1002160&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3089	82.61%	396.5sfinish 002166莱茵生物 done at 21:31:25 use 396.5s 2019-11-27
002159三特索道 get http://quotes.money.163.com/service/chddata.html?code=1002159&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3090	82.64%	396.8sfinish 002165红 宝 丽 done at 21:31:26 use 396.8s 2019-11-27
002158汉钟精机 get http://quotes.money.163.com/service/chddata.html?code=1002158&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002157正邦科技 get http://quotes.money.163.com/service/chddata.html?code=1002157&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3091	82.66%	396.8sfinish 002431棕榈股份 done at 21:31:26 use 396.8s 2019-11-27
002156通富微电 get http://quotes.money.163.com/service/chddata.html?code=1002156&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3092	82.69%	397.1s002155湖南黄金 get http://quotes.money.163.com/service/chddata.html?code=1002155&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 002162悦心健康 done at 21:31:26 use 397.1s 2019-11-27
002154报 喜 鸟 get http://quotes.money.163.com/service/chddata.html?code=1002154&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3093	82.72%	397.2sfinish 002159三特索道 done at 21:31:26 use 397.2s 2019-11-27
